simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.14936	18999	274.461
40	1205	68	0	203.659	2.43629e-05	7.30073
80	1205	0	0	182.24	5.19138e-14	0.0299117
120	1205	0	0	182.168	1.10621e-22	0.000122551
160	1205	0	0	182.432	2.35718e-31	5.02099e-07
200	1205	0	0	181.947	5.02281e-40	2.05714e-09
240	1205	0	0	181.449	1.07029e-48	8.42828e-12
280	1205	0	0	181.423	2.28064e-57	3.45313e-14
320	1205	0	0	181.655	4.85972e-66	1.41478e-16
360	1205	0	0	182.206	1.03554e-74	5.79645e-19
400	1205	0	0	181.786	2.20659e-83	2.37485e-21
440	1205	0	0	182.04	4.70192e-92	9.72996e-24
480	1205	0	0	182.976	1.00191e-100	3.98644e-26
520	1205	0	0	197.613	2.13494e-109	114.332
560	1205	0	0	182.229	4.54925e-118	0.468428
600	1205	0	0	181.744	9.69381e-127	0.00191919
640	1205	0	0	182.027	2.06562e-135	7.86306e-06
680	1205	0	0	181.91	4.40154e-144	3.22156e-08
720	1205	0	0	182.115	9.37905e-153	1.3199e-10
760	1205	0	0	182.425	1.99854e-161	5.40773e-13
800	1205	0	0	184.297	4.25862e-170	2.21559e-15
840	1205	0	0	187.974	9.07451e-179	9.07746e-18
880	1205	0	0	186.732	1.93365e-187	3.71911e-20
920	1205	0	0	189.029	4.12034e-196	1.52375e-22
960	1205	0	0	188.029	8.77986e-205	6.24292e-25
1000	1205	0	0	188.496	1.87086e-213	2.55777e-27
1040	1205	0	0	203.881	3.98655e-222	7.31822
1080	1205	0	0	188.116	8.49477e-231	0.0299833
1120	1205	0	0	188.03	1.81012e-239	0.000122844
1160	1205	0	0	188.136	3.8571e-248	5.03302e-07
1200	1205	0	0	188.509	8.21894e-257	2.06207e-09
1240	1205	0	0	186.066	1.75134e-265	8.44847e-12
1280	1205	0	0	186.586	3.73186e-274	3.46141e-14
1320	1205	0	0	186.824	7.95207e-283	1.41817e-16
1360	1205	0	0	188.355	1.69447e-291	5.81034e-19
1400	1205	0	0	187.266	3.61069e-300	2.38054e-21
1440	1205	0	0	176.985	0	9.75327e-24
1440.02	1205	0	0	0.174481	0	9.7265e-24
