simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.13533	18999	274.461
40	1214	77	0	201.986	2.41549e-05	7.30073
80	1214	0	0	186.616	5.14708e-14	0.0299117
120	1214	0	0	189.991	1.09677e-22	0.000122551
160	1214	0	0	187.676	2.33706e-31	5.02099e-07
200	1214	0	0	203.475	4.97995e-40	57.1908
240	1214	0	0	187.577	1.06116e-48	0.234315
280	1214	0	0	187.525	2.26118e-57	0.000960009
320	1214	0	0	187.448	4.81825e-66	3.93323e-06
360	1214	0	0	203.527	1.0267e-74	449.402
400	1213	0	1	187.573	2.18776e-83	1.8515
440	1212	0	1	187.531	4.6618e-92	0.00758575
480	1212	0	0	188.365	9.93364e-101	3.10794e-05
520	1212	0	0	187.398	2.11672e-109	1.27335e-07
560	1212	0	0	203.944	4.51043e-118	14.5494
600	1212	0	0	187.584	9.61109e-127	0.0596102
640	1212	0	0	187.566	2.04799e-135	0.000244228
680	1212	0	0	187.615	4.36397e-144	1.00062e-06
720	1212	0	0	203.364	9.29901e-153	114.332
760	1212	0	0	187.448	1.98149e-161	0.468428
800	1212	0	0	189.514	4.22227e-170	0.00191919
840	1212	0	0	192.185	8.99707e-179	7.86306e-06
880	1212	0	0	200.147	1.91715e-187	438.12
920	1212	0	0	201.473	4.08517e-196	3.68099
960	1212	0	0	192.241	8.70493e-205	0.0150813
1000	1212	0	0	192.769	1.8549e-213	6.17894e-05
1040	1212	0	0	192.163	3.95253e-222	2.53156e-07
1080	1212	0	0	208.154	8.42228e-231	28.9259
1120	1212	0	0	192.416	1.79467e-239	0.118512
1160	1212	0	0	192.436	3.82419e-248	0.000485552
1200	1212	0	0	192.315	8.1488e-257	1.98935e-06
1240	1212	0	0	208.428	1.7364e-265	227.305
1280	1212	0	0	192.337	3.70001e-274	0.931287
1320	1212	0	0	192.393	7.88421e-283	0.00381556
1360	1212	0	0	193.391	1.68001e-291	1.56326e-05
1400	1212	0	0	192.25	3.57987e-300	6.40482e-08
1440	1212	0	0	204.101	0	7.31822
1440.02	1212	0	0	0.196936	0	7.29813
