Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
920;0;-49.1712;0.255157;-88.1049;9.39701;3475.83;5.4261;0;0;9.18464e-46;0.01;0;4.08725;102;0;-1-1;-1
920;1;-40.0397;-29.1248;-92.2938;10.9084;5437.11;6.30705;0;0;9.18464e-46;0.01;0;2.96502;102;0;-1-1;-1
920;2;-36.8465;-12.2962;-97.6768;9.42109;3502.61;5.45273;0;0;1.79387e-45;0.01;0;3.63538;102;0;-1-1;-1
920;3;-34.7474;5.24137;-96.2794;9.86197;4017.72;5.72793;0;0;1.14808e-45;0.01;0;3.54732;102;0;-1-1;-1
920;4;-37.8818;21.8477;-87.3406;11.0574;5662.99;6.39128;0;0;7.34771e-46;0.01;0;4.0109;102;0;-1-1;-1
920;5;-25.2876;-40.7945;-87.5611;10.3279;4614.56;5.9777;0;0;9.18464e-46;0.01;0;4.71408;102;0;-1-1;-1
920;6;-22.9667;-23.7641;-93.6834;9.64168;3754.46;5.58419;0;0;7.34771e-46;0.01;0;4.6858;102;0;-1-1;-1
920;7;-21.8216;-6.62833;-95.7713;9.60525;3712.05;5.55095;0;0;7.34771e-46;0.01;0;4.56053;102;0;-1-1;-1
920;8;-21.4585;13.411;-86.7519;9.84056;3991.61;5.69615;0;0;9.18464e-46;0.01;0;5.25644;102;0;-1-1;-1
920;9;-22.3339;32.4522;-83.3878;10.0183;4211.82;5.79609;0;0;9.18464e-46;0.01;0;4.68135;102;0;-1-1;-1
920;10;-10.2686;-49.2035;-84.586;9.14674;3205.43;5.28693;0;0;1.4351e-45;0.01;0;5.28943;102;0;-1-1;-1
920;11;-9.25296;-35.7016;-94.645;10.1212;4342.97;5.87058;0;0;1.14808e-45;0.01;0;2.47904;102;0;-1-1;-1
920;12;-7.38949;-15.2673;-94.7095;9.88092;4040.92;5.7151;0;0;7.34771e-46;0.01;0;3.20502;102;0;-1-1;-1
920;13;-7.05522;3.67776;-94.6675;11.2036;5890.61;6.48344;0;0;9.18464e-46;0.01;0;2.64134;102;0;-1-1;-1
920;14;-9.5069;25.8453;-95.3321;11.3031;6048.96;6.53347;0;0;9.18464e-46;0.01;0;1.73667;102;0;-1-1;-1
920;15;-12.673;45.2871;-93.0808;10.7738;5238.32;6.23496;0;0;9.18464e-46;0.01;0;4.06423;102;0;-1-1;-1
920;16;6.74294;-45.8257;-88.7205;11.0673;5678.31;6.4023;0;0;1.14808e-45;0.01;0;3.96756;102;0;-1-1;-1
